"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2020","KS","Kansas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Multiracial, non-Hispanic","Race/Ethnicity","61","31.5","22.7","40.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","20","RACE07","CAT4","_BMI5CAT","RESP039","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","4",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","20","RACE05","CAT4","_BMI5CAT","RESP039","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Other, non-Hispanic","Race/Ethnicity","21",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","20","RACE06","CAT4","_BMI5CAT","RESP039","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","White, non-Hispanic","Race/Ethnicity","2,866","34.4","33.2","35.7","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","20","RACE01","CAT4","_BMI5CAT","RESP039","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Female","Sex","1,689","34.8","33.1","36.5","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","20","SEX2","CAT2","_BMI5CAT","RESP039","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Male","Sex","1,632","35.7","34.0","37.5","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","20","SEX1","CAT2","_BMI5CAT","RESP039","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","18-24","Age Group","165","24.5","20.7","28.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","AGE01","CAT3","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","25-34","Age Group","274","24.9","21.9","27.9","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","AGE02","CAT3","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","35-44","Age Group","279","20.0","17.4","22.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","AGE03","CAT3","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","45-54","Age Group","265","18.0","15.6","20.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","AGE04","CAT3","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","55-64","Age Group","377","17.7","15.8","19.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","AGE05","CAT3","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","65+","Age Group","460","12.8","11.5","14.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","AGE09","CAT3","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","College graduate","Education Attained","619","14.8","13.5","16.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","EDUCA4","CAT5","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","H.S. or G.E.D.","Education Attained","455","18.5","16.6","20.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","EDUCA2","CAT5","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than H.S.","Education Attained","107","28.0","22.7","33.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","EDUCA1","CAT5","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Some post-H.S.","Education Attained","636","21.2","19.4","22.9","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","EDUCA3","CAT5","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$15,000-$24,999","Household Income","277","29.8","26.0","33.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","INCOME2","CAT6","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$25,000-$34,999","Household Income","191","24.1","20.4","27.9","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","INCOME3","CAT6","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$35,000-$49,999","Household Income","236","18.4","15.7","21.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","INCOME4","CAT6","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$50,000+","Household Income","657","14.4","13.2","15.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","INCOME5","CAT6","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than $15,000","Household Income","163","34.4","28.7","40.1","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","INCOME1","CAT6","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,820","19.2","18.2","20.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","BO1","CAT1","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","23","27.2","16.2","38.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","RACE03","CAT4","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Asian, non-Hispanic","Race/Ethnicity","11",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS03","TOPIC17","20","RACE04","CAT4","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Black, non-Hispanic","Race/Ethnicity","52","17.0","12.2","21.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","RACE02","CAT4","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Hispanic","Race/Ethnicity","81","16.2","12.3","20.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","RACE08","CAT4","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Multiracial, non-Hispanic","Race/Ethnicity","44","20.8","13.6","28.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","RACE07","CAT4","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","1",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS03","TOPIC17","20","RACE05","CAT4","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Other, non-Hispanic","Race/Ethnicity","19","22.4","9.3","35.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","RACE06","CAT4","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","White, non-Hispanic","Race/Ethnicity","1,589","19.7","18.6","20.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","RACE01","CAT4","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Female","Sex","1,247","25.5","24.0","27.1","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","20","SEX2","CAT2","ADDEPEV3","RESP046","    (38.34774030000045, -98.20078122699965)"
"2020","KS","Kansas","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","18-24","Age Group","142","21.4","17.7","25.0","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","20","AGE01","CAT3","_BMI5CAT","RESP039","    (38.34774030000045, -98.20078122699965)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","18-24","Age Group","67","27.6","21.3","33.9","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","AGE01","CAT3","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","25-34","Age Group","125","25.6","21.1","30.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","AGE02","CAT3","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","35-44","Age Group","135","26.4","21.8","31.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","AGE03","CAT3","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","45-54","Age Group","180","29.8","25.2","34.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","AGE04","CAT3","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","55-64","Age Group","193","23.6","20.1","27.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","AGE05","CAT3","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","65+","Age Group","218","16.2","13.6","18.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","AGE09","CAT3","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","College graduate","Education Attained","231","18.4","15.9","21.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","EDUCA4","CAT5","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","H.S. or G.E.D.","Education Attained","262","23.1","20.1","26.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","EDUCA2","CAT5","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than H.S.","Education Attained","112","28.4","22.6","34.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","EDUCA1","CAT5","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Some post-H.S.","Education Attained","312","27.7","24.5","30.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","EDUCA3","CAT5","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$15,000-$24,999","Household Income","201","31.9","27.2","36.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","INCOME2","CAT6","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$25,000-$34,999","Household Income","94","30.4","24.1","36.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","INCOME3","CAT6","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$35,000-$49,999","Household Income","95","23.2","18.3","28.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","INCOME4","CAT6","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$50,000+","Household Income","242","18.0","15.5","20.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","INCOME5","CAT6","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than $15,000","Household Income","151","42.8","35.8","49.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","INCOME1","CAT6","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
"2020","KY","Kentucky","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","918","24.2","22.5","25.9","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","21","BO1","CAT1","ADDEPEV3","RESP046","    (37.645970271000465, -84.77497104799966)"
